,site_name,site_id,ccamlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,e_n
1826,Mame-zima,MAME,58.4.2,39.4833,-69.0167,adelie penguin,,,2000,2000,237.0,1.0,adults,ground,0.05
1827,Mame-zima,MAME,58.4.2,39.4833,-69.0167,adelie penguin,,,2001,2001,220.0,1.0,adults,ground,0.05
1828,Mame-zima,MAME,58.4.2,39.4833,-69.0167,adelie penguin,,,2002,2002,361.0,1.0,adults,ground,0.05
1829,Mame-zima,MAME,58.4.2,39.4833,-69.0167,adelie penguin,,,2003,2003,473.0,1.0,adults,ground,0.05
1830,Mame-zima,MAME,58.4.2,39.4833,-69.0167,adelie penguin,,,2004,2004,621.0,1.0,adults,ground,0.05
1831,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,1987,1987,19361.0,2.0,nests,aerial,0.1
1832,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,1988,1988,18755.0,2.0,nests,aerial,0.1
1833,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,1991,1991,15460.0,2.0,nests,aerial,0.1
1834,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,1993,1993,17085.0,2.0,nests,aerial,0.1
1835,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,1998,1998,12649.0,2.0,nests,aerial,0.1
1836,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,2006,2006,13082.0,2.0,nests,aerial,0.1
1837,Mandible Cirque,MAND,88.1,169.25,-73.117,adelie penguin,,12.0,2013,2013,25122.0,2.0,nests,aerial,0.1
1838,Mansfield Point,MANS,48.2,-45.7333,-60.65,chinstrap penguin,4.0,1.0,1984,1983,20.0,4.0,nests,ground,0.5
1839,Mariholm,MARI,48.2,-45.693000000000005,-60.746,chinstrap penguin,,,1978,1978,4149.0,1.0,chicks,ground,0.05
1840,Marr Bay (east coast),MARR,48.2,-44.527,-60.678000000000004,chinstrap penguin,28.0,12.0,1983,1983,11200.0,4.0,nests,ground,0.5
1841,Point Martin,MART,48.2,-44.7185,-60.7709,gentoo penguin,,,1903,1903,,,nests,ground,
1842,Point Martin,MART,48.2,-44.7185,-60.7709,adelie penguin,,,1983,1983,24600.0,4.0,nests,ground,0.5
1843,Point Martin,MART,48.2,-44.7185,-60.7709,chinstrap penguin,,,1983,1983,10000.0,5.0,nests,ground,0.9
1844,Point Martin,MART,48.2,-44.7185,-60.7709,adelie penguin,,,1993,1993,25880.0,2.0,nests,ground,0.1
1845,Point Martin,MART,48.2,-44.7185,-60.7709,adelie penguin,,,2004,2004,26450.0,2.0,nests,ground,0.1
1846,Matthews Island,MATH,48.2,-45.155,-60.745,chinstrap penguin,31.0,12.0,1983,1983,14750.0,4.0,nests,ground,0.5
1847,Mawson Coast (excl. Bechervaise Island),MAWS,58.4.2,62.9406,-67.5563,adelie penguin,11.0,2.0,2011,2010,39691.0,5.0,nests,vhr,0.9
1848,Mount Biscoe,MBIS,58.4.2,51.3275,-66.2209,adelie penguin,25.0,10.0,1985,1985,5000.0,5.0,nests,ground,0.9
1849,Mount Biscoe,MBIS,58.4.2,51.3275,-66.2209,adelie penguin,15.0,2.0,2011,2010,28536.0,5.0,nests,vhr,0.9
1850,Miers Bluff Cove (northeast),MBNE,48.1,-60.431000000000004,-62.716,chinstrap penguin,9.0,2.0,1987,1986,200.0,3.0,adults,ground,0.25
1851,Miers Bluff (northwest),MBNW,48.1,-60.431000000000004,-62.716,chinstrap penguin,9.0,2.0,1987,1986,80.0,3.0,adults,ground,0.25
1852,McDonald Point,MCDO,58.4.2,59.6654,-67.3427,adelie penguin,14.0,11.0,2009,2009,20.0,5.0,nests,vhr,0.9
1853,Megaptera Island,MEGA,48.1,-60.806000000000004,-63.678000000000004,chinstrap penguin,22.0,1.0,1987,1986,900.0,4.0,nests,ground,0.5
1854,Meholmen Island,MEHO,58.4.2,39.4788,-69.0254,adelie penguin,28.0,1.0,1985,1984,0.0,1.0,adults,ground,0.05
1855,Meholmen Island,MEHO,58.4.2,39.4788,-69.0254,adelie penguin,29.0,11.0,1984,1984,2.0,1.0,adults,ground,0.05
1856,Meier Point,MEIE,48.2,-45.896,-60.636,chinstrap penguin,,,1956,1956,,,nests,ground,
1857,Merritt Island,MERR,58.4.1,107.1565,-66.4588,adelie penguin,20.0,12.0,2007,2007,297.0,5.0,nests,vhr,0.9
1858,Merritt Island,MERR,58.4.1,107.1565,-66.4588,adelie penguin,1.0,2.0,2010,2009,532.0,2.0,adults,aerial photo,0.1
1859,Metchnikoff Point,METC,48.1,-62.5747,-64.041,chinstrap penguin,29.0,12.0,1983,1983,5000.0,5.0,nests,ground,0.9
1860,Methuen Cove,METH,48.2,-44.576,-60.751000000000005,chinstrap penguin,28.0,12.0,1983,1983,2100.0,4.0,nests,ground,0.5
1861,Mount Gleadell,MGLE,58.4.2,50.44,-66.941,adelie penguin,26.0,1.0,2010,2009,1576.0,5.0,nests,vhr,0.9
1862,Michelsen Island,MICH,48.2,-45.0233,-60.7324,chinstrap penguin,27.0,12.0,1983,1983,3861.0,3.0,nests,ground,0.25
1863,Midas Island,MIDA,48.1,-61.1008,-64.1685,chinstrap penguin,16.0,12.0,1971,1971,2060.0,1.0,nests,ground,0.05
1864,Midas Island,MIDA,48.1,-61.1008,-64.1685,chinstrap penguin,24.0,1.0,1987,1986,2000.0,4.0,nests,ground,0.5
1865,Midas Island,MIDA,48.1,-61.1008,-64.1685,chinstrap penguin,5.0,1.0,1998,1997,546.0,2.0,nests,ground,0.1
1866,Midas Island,MIDA,48.1,-61.1008,-64.1685,chinstrap penguin,10.0,12.0,2010,2010,685.0,4.0,nests,ground,0.5
1868,Hollin/Midgley,MIDG,58.4.1,110.4036,-66.3259,adelie penguin,23.0,1.0,1980,1979,3311.0,3.0,adults,,0.25
1869,Hollin/Midgley,MIDG,58.4.1,110.4036,-66.3259,adelie penguin,25.0,12.0,1989,1989,10237.0,2.0,nests,ground,0.1
1870,Hollin/Midgley,MIDG,58.4.1,110.4036,-66.3259,adelie penguin,30.0,1.0,2011,2010,6311.0,5.0,nests,vhr,0.9
1871,Miers Bluff,MIER,48.1,-60.4282,-62.7167,chinstrap penguin,9.0,2.0,1987,1986,5000.0,4.0,adults,ground,0.5
1872,Miers Bluff,MIER,48.1,-60.4282,-62.7167,chinstrap penguin,,,1986,1986,2000.0,3.0,nests,,0.25
1873,Miers Bluff,MIER,48.1,-60.4282,-62.7167,chinstrap penguin,8.0,12.0,2010,2010,2307.0,1.0,nests,ground,0.05
1874,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,16.0,1.0,1984,1983,300.0,4.0,nests,ground,0.5
1875,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,15.0,1.0,1996,1995,595.0,1.0,nests,ground,0.05
1876,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,11.0,2.0,1996,1995,600.0,1.0,chicks,ground,0.05
1877,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,19.0,1.0,2008,2007,907.0,1.0,nests,ground,0.05
1878,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,29.0,1.0,2008,2007,646.0,1.0,chicks,ground,0.05
1879,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,26.0,1.0,2009,2008,1267.0,1.0,chicks,ground,0.05
1880,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,30.0,1.0,2011,2010,673.0,1.0,nests,ground,0.05
1881,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,10.0,1.0,2013,2012,1320.0,1.0,nests,ground,0.05
1882,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,3.0,12.0,2012,2012,647.0,1.0,nests,ground,0.05
1883,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,14.0,12.0,2012,2012,792.0,1.0,nests,ground,0.05
1884,Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.7762,-63.8964,gentoo penguin,16.0,12.0,2013,2013,1262.0,1.0,nests,ground,0.05
1894,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,12.0,11.0,1981,1981,134.0,1.0,adults,ground,0.05
1895,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,14.0,11.0,1982,1982,200.0,1.0,adults,ground,0.05
1896,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,11.0,11.0,1984,1984,177.0,1.0,adults,ground,0.05
1897,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1985,1985,178.0,1.0,adults,ground,0.05
1898,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1986,1986,320.0,1.0,adults,ground,0.05
1899,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1988,1988,553.0,1.0,adults,ground,0.05
1900,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1989,1989,406.0,1.0,adults,ground,0.05
1901,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1990,1990,434.0,1.0,adults,ground,0.05
1902,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1991,1991,318.0,1.0,adults,ground,0.05
1903,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1992,1992,413.0,1.0,adults,ground,0.05
1904,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1993,1993,366.0,1.0,adults,ground,0.05
1905,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1994,1994,349.0,1.0,adults,ground,0.05
1906,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1995,1995,421.0,1.0,adults,ground,0.05
1907,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1996,1996,445.0,1.0,adults,ground,0.05
1908,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1997,1997,464.0,1.0,adults,ground,0.05
1909,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1998,1998,490.0,1.0,adults,ground,0.05
1910,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,1999,1999,698.0,1.0,adults,ground,0.05
1911,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,2000,2000,625.0,1.0,adults,ground,0.05
1912,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,2001,2001,575.0,1.0,adults,ground,0.05
1913,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,2002,2002,743.0,1.0,adults,ground,0.05
1914,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,2003,2003,681.0,1.0,adults,ground,0.05
1915,Mizukuguri Cove,MIZU,58.4.2,39.6333,-69.1917,adelie penguin,,,2004,2004,1144.0,1.0,adults,ground,0.05
1916,McLeod Glacier (east),MLGE,48.2,-45.625,-60.721000000000004,chinstrap penguin,15.0,12.0,1978,1978,585.0,1.0,nests,ground,0.05
1917,McLeod Glacier (west),MLGW,48.2,-45.6,-60.7,chinstrap penguin,1.0,2.0,1979,1978,1651.0,1.0,chicks,ground,0.05
1918,Moe Island,MOEI,48.2,-45.691,-60.733999999999995,chinstrap penguin,,,1978,1978,11622.0,1.0,chicks,ground,0.05
1919,Cape Monaco,MONA,48.1,-64.278164,-64.717138,gentoo penguin,5.0,2.0,1979,1978,950.0,1.0,chicks,ground,0.05
1920,Monroe Island,MONR,48.2,-46.0568,-60.5997,chinstrap penguin,4.0,1.0,1984,1983,,,nests,ground,
1921,Monument Rocks,MONU,48.1,-60.9433,-64.017,chinstrap penguin,16.0,1.0,1984,1983,270.0,4.0,nests,ground,0.5
1922,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,24.0,11.0,2005,2005,74.0,1.0,nests,ground,0.05
1923,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,25.0,11.0,2006,2006,106.0,1.0,nests,ground,0.05
1924,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,25.0,12.0,2006,2006,101.0,1.0,nests,ground,0.05
1925,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,12.0,2.0,2008,2007,278.0,1.0,chicks,ground,0.05
1926,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,14.0,2.0,2009,2008,272.0,1.0,chicks,ground,0.05
1927,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,23.0,12.0,2008,2008,224.0,1.0,nests,ground,0.05
1928,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,25.0,12.0,2009,2009,323.0,1.0,nests,ground,0.05
1929,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,2.0,1.0,2011,2010,371.0,1.0,nests,ground,0.05
1930,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,5.0,1.0,2013,2012,479.0,1.0,nests,ground,0.05
1931,Moot Point,MOOT,48.1,-64.1,-65.2,gentoo penguin,24.0,1.0,2014,2013,463.0,1.0,nests,ground,0.05
1935,Monroe Point,MOPT,48.1,-61.5162,-62.8112,chinstrap penguin,4.0,2.0,1987,1986,2000.0,3.0,adults,ground,0.25
1936,Moreton Point,MORE,48.2,-46.0308,-60.6122,chinstrap penguin,4.0,1.0,1984,1983,23000.0,5.0,nests,ground,0.9
1937,West coast of Mossman Peninsula,MOSS,48.2,-44.753,-60.772,chinstrap penguin,28.0,12.0,1983,1983,600.0,5.0,nests,ground,0.9
1938,Moyes,MOYE,48.2,-45.66,-60.732,chinstrap penguin,12.0,2.0,1979,1978,4241.0,1.0,chicks,ground,0.05
1939,Moreton Point North Coast,MPNC,48.2,-46.023999999999994,-60.61,chinstrap penguin,4.0,1.0,1984,1983,1200.0,5.0,nests,ground,0.9
1940,Macaroni Point (east),MPTE,48.1,-60.5332,-62.8979,chinstrap penguin,,12.0,2011,2011,885.0,2.0,nests,ground,0.1
1941,Macaroni Point (west),MPTW,48.1,-60.5332,-62.8979,chinstrap penguin,8.0,2.0,1987,1986,400.0,2.0,adults,ground,0.1
1942,Macaroni Point (west),MPTW,48.1,-60.5332,-62.8979,chinstrap penguin,,12.0,2011,2011,2448.0,1.0,nests,ground,0.05
1943,Mount Riiser-Larsen,MRII,58.4.2,50.5511,-66.7908,adelie penguin,17.0,12.0,1996,1996,877.0,1.0,nests,ground photo,0.05
1944,Mount Riiser-Larsen,MRII,58.4.2,50.5511,-66.7908,adelie penguin,26.0,1.0,2010,2009,1562.0,5.0,nests,vhr,0.9
1945,Muckle Bluff,MUCK,48.1,-54.86,-61.157,chinstrap penguin,18.0,1.0,1971,1970,3000.0,3.0,nests,ground,0.25
1946,Muckle Bluff,MUCK,48.1,-54.86,-61.157,gentoo penguin,16.0,2.0,1971,1970,500.0,4.0,nests,ground,0.5
1947,Murray Islands,MURR,48.2,-44.523999999999994,-60.773,chinstrap penguin,28.0,12.0,1983,1983,1100.0,4.0,nests,ground,0.5
1948,Myall/McMahon,MYAL,58.4.2,45.7356,-67.6721,adelie penguin,9.0,2.0,2011,2010,686.0,5.0,nests,vhr,0.9
1949,Nancy Rock,NANC,48.1,-59.099,-62.23,chinstrap penguin,1.0,2.0,1987,1986,,,nests,ground,
1950,North Cape (d'Urville Island),NCAP,48.1,-56.5,-63.0,adelie penguin,,,1960,1960,75.0,3.0,nests,ground,0.25
1951,North of Cornwall Island,NCOI,48.1,-59.702,-62.33,chinstrap penguin,,,1987,1987,3000.0,3.0,nests,,0.25
1952,Nelly Island,NEIS,58.4.1,110.1782,-66.2294,adelie penguin,14.0,2.0,1980,1979,68.0,2.0,adults,,0.1
1953,Nelly Island,NEIS,58.4.1,110.1782,-66.2294,adelie penguin,24.0,12.0,1989,1989,554.0,2.0,nests,ground,0.1
1954,Nelly Island,NEIS,58.4.1,110.1782,-66.2294,adelie penguin,24.0,2.0,2011,2010,1316.0,5.0,nests,vhr,0.9
1955,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,4.0,2.0,1987,1986,397.0,1.0,chicks,ground,0.05
1956,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,3.0,2.0,1996,1995,934.0,1.0,chicks,ground,0.05
1957,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,23.0,1.0,1999,1998,625.0,1.0,chicks,ground,0.05
1958,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,24.0,1.0,2000,1999,1320.0,1.0,chicks,ground,0.05
1959,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,16.0,12.0,1999,1999,864.0,1.0,nests,ground,0.05
1960,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,11.0,1.0,2003,2002,1042.0,1.0,nests,ground,0.05
1961,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,11.0,12.0,2002,2002,1072.0,1.0,nests,ground,0.05
1962,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,6.0,2.0,2004,2003,1134.0,1.0,chicks,ground,0.05
1963,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,21.0,12.0,2003,2003,1088.0,1.0,nests,ground,0.05
1964,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,14.0,1.0,2005,2004,869.0,1.0,nests,ground,0.05
1965,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,4.0,12.0,2004,2004,1009.0,1.0,nests,ground,0.05
1966,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,14.0,12.0,2004,2004,1096.0,1.0,nests,ground,0.05
1967,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,28.0,1.0,2006,2005,1726.0,1.0,chicks,ground,0.05
1968,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,22.0,11.0,2005,2005,1101.0,1.0,nests,ground,0.05
1969,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,3.0,12.0,2005,2005,1301.0,1.0,nests,ground,0.05
1970,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,13.0,12.0,2006,2006,1153.0,2.0,nests,ground,0.1
1971,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,17.0,11.0,2007,2007,957.0,1.0,nests,ground,0.05
1972,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,27.0,11.0,2007,2007,1129.0,1.0,nests,ground,0.05
1973,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,20.0,1.0,2009,2008,1621.0,1.0,chicks,ground,0.05
1974,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,23.0,1.0,2009,2008,1617.0,1.0,chicks,ground,0.05
1975,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,27.0,1.0,2009,2008,1730.0,1.0,chicks,ground,0.05
1976,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,15.0,2.0,2009,2008,1443.0,1.0,chicks,ground,0.05
1977,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,17.0,11.0,2008,2008,904.0,1.0,nests,ground,0.05
1978,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,18.0,11.0,2008,2008,892.0,1.0,nests,ground,0.05
1979,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,2.0,12.0,2008,2008,1431.0,1.0,nests,ground,0.05
1980,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,7.0,12.0,2008,2008,1357.0,1.0,nests,ground,0.05
1981,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,22.0,12.0,2008,2008,1168.0,1.0,nests,ground,0.05
1982,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,28.0,12.0,2008,2008,1130.0,1.0,nests,ground,0.05
1983,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,3.0,1.0,2010,2009,1294.0,1.0,nests,ground,0.05
1984,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,15.0,1.0,2010,2009,1257.0,1.0,nests,ground,0.05
1985,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,13.0,12.0,2009,2009,1270.0,1.0,nests,ground,0.05
1986,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,5.0,1.0,2011,2010,1211.0,1.0,nests,ground,0.05
1987,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,12.0,1.0,2011,2010,1310.0,1.0,nests,ground,0.05
1988,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,2.0,12.0,2010,2010,442.0,1.0,nests,ground,0.05
1989,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,13.0,12.0,2010,2010,1271.0,1.0,nests,ground,0.05
1990,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,22.0,1.0,2012,2011,1325.0,1.0,nests,ground,0.05
1991,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,1.0,2.0,2012,2011,1877.0,1.0,chicks,ground,0.05
1992,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,12.0,12.0,2011,2011,1097.0,1.0,nests,ground,0.05
1993,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,12.0,1.0,2013,2012,1264.0,1.0,nests,ground,0.05
1994,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,12.0,12.0,2012,2012,1135.0,1.0,nests,ground,0.05
1995,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,13.0,12.0,2012,2012,1402.0,1.0,nests,ground,0.05
1996,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,23.0,12.0,2012,2012,1302.0,1.0,nests,ground,0.05
1997,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,4.0,1.0,2014,2013,822.0,1.0,nests,ground,0.05
1998,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,14.0,1.0,2014,2013,785.0,1.0,nests,ground,0.05
1999,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,22.0,1.0,2014,2013,688.0,1.0,nests,ground,0.05
2000,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,13.0,12.0,2013,2013,1311.0,1.0,nests,ground,0.05
2001,Neko Harbor (Andvord Bay),NEKO,48.1,-62.5327,-64.8383,gentoo penguin,24.0,12.0,2013,2013,1013.0,1.0,nests,ground,0.05
2012,Nella/Thalla Islands,NELL,88.1,166.0873,-70.6136,adelie penguin,,12.0,1985,1985,181.0,2.0,nests,aerial,0.1
2013,Nella/Thalla Islands,NELL,88.1,166.0873,-70.6136,adelie penguin,27.0,1.0,2011,2010,477.0,5.0,nests,vhr,0.9
2014,Nelly Point,NEPT,48.1,-54.775,-61.157,chinstrap penguin,18.0,1.0,1971,1970,150.0,3.0,nests,ground,0.25
2015,Newell Point,NEWE,48.1,-59.52,-62.3374,chinstrap penguin,1.0,2.0,1987,1986,17500.0,4.0,adults,ground,0.5
2016,North Foreland,NFOR,48.1,-57.688,-61.8928,chinstrap penguin,,,1980,1980,23286.0,2.0,nests,ground,0.1
2017,North Foreland,NFOR,48.1,-57.688,-61.8928,chinstrap penguin,31.0,1.0,1987,1986,60000.0,5.0,adults,ground,0.9
2018,Nigg Rock,NIGG,48.2,-44.864,-60.707,chinstrap penguin,,,1908,1908,,,nests,ground,
2019,Noble Rocks,NOBL,48.1,-63.4335,-64.7849,gentoo penguin,16.0,12.0,2010,2010,24.0,1.0,nests,ground,0.05
2022,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,24.0,11.0,1981,1981,59.0,1.0,adults,aerial,0.05
2023,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,23.0,11.0,1982,1982,61.0,1.0,adults,ground,0.05
2024,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,30.0,10.0,1984,1984,30.0,1.0,adults,aerial,0.05
2025,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,14.0,11.0,1984,1984,91.0,1.0,adults,aerial,0.05
2026,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,1994,1994,73.0,1.0,adults,ground,0.05
2027,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,1995,1995,81.0,1.0,adults,ground,0.05
2028,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,1997,1997,194.0,1.0,adults,ground,0.05
2029,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,1998,1998,118.0,1.0,adults,ground,0.05
2030,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,1999,1999,149.0,1.0,adults,ground,0.05
2031,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,2000,2000,130.0,1.0,adults,ground,0.05
2032,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,2001,2001,145.0,1.0,adults,ground,0.05
2033,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,2002,2002,147.0,1.0,adults,ground,0.05
2034,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,2003,2003,95.0,1.0,adults,ground,0.05
2035,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,,,2004,2004,162.0,1.0,adults,ground,0.05
2036,Nokkelholmane Islands,NOKK,58.4.2,39.4635,-69.3811,adelie penguin,11.0,2.0,2010,2009,34.0,5.0,nests,vhr,0.9
2037,North Point,NOPT,48.2,-45.626000000000005,-60.672,adelie penguin,5.0,12.0,1978,1978,10504.0,2.0,nests,ground,0.1
2038,North Point,NOPT,48.2,-45.626000000000005,-60.672,chinstrap penguin,6.0,12.0,1978,1978,7126.0,1.0,nests,ground,0.05
